,name,description,streetAddress,addressLocality,addressRegion,addressCountry,postalCode,url,latitude,longitude,rating,brand
53,Hampton Inn Jasper,"We’re less than an hour west of Birmingham-Shuttlesworth International Airport in the historic coal mining town of Jasper. Take a 20-minute drive to Old York Farms, where you’ll find Alabama’s frontier past and the Bull Pen steakhouse. Head east about 13 miles for golf at Horse Creek. Breakfast and WiFi are on us.",100 Industrial Parkway,Jasper,AL,US,35501,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-jasper-BHMJSHX/index.html,33.838011,-87.230828,4.5,Hampton Inn
54,Hampton Inn Fairhope-Mobile Bay,"Discover Fairhope's boutique shopping, restaurants, and street markets from our downtown hotel. We're across the street from Fairhope Museum of History and five minutes from North Beach Park and Fairhope Municipal Pier. Kick the day off with free hot breakfast, and relax in our outdoor pool. WiFi's on us, and our fitness center makes staying in shape easy.",23 North Section Street,Fairhope,AL,US,36532,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-fairhope-mobile-bay-MOBFHHX/index.html,30.523836,-87.903374,4.5,Hampton Inn
55,Tru by Hilton Mobile,"Our hotel is next to Hank Aaron Stadium, close to I-65 and I-10. We're 10 minutes from Mobile attractions like Dauphin Street, the GulfQuest National Maritime Museum, and the USS Alabama. With board games, comfy chairs, and hot coffee and tea, our lobby has plenty of space to gather and recharge – and WiFi is free.",1492 Satchel Paige Drive,Mobile,AL,US,36606,https://tru3.hilton.com/en/hotels/alabama/tru-by-hilton-mobile-MOBGBRU/index.html,30.64722624,-88.11544365,4.5,Tru
56,Home2 Suites by Hilton Mobile I-65 Government Boulevard,"Just six miles from the downtown area, with Fort Conde, Oakleigh Period House Museum, the Bragg-Mitchell Mansion and Bellingrath Gardens nearby, staying with us is a true Alabama experience. Make the most of your in-room kitchen, free WiFi and breakfast before exploring the USS Alabama, or the boardwalks and beaches of Dauphin Island – a great day out for pets.",1485 Satchel Paige Drive,Mobile,AL,US,36606,https://home2suites3.hilton.com/en/hotels/alabama/home2-suites-by-hilton-mobile-i-65-government-boulevard-MOBHTHT/index.html,30.64801838,-88.11624963,4.5,Home2
57,"Homewood Suites by Hilton Mobile I-65/Airport Blvd, AL","We’re between Mobile Regional Airport, eight miles away, and central Mobile, five miles away. Fun is nearby at Gulf Coast Exploreum Science Center and Mobile Carnival Museum. Grab free breakfast before swinging by the Robert Trent Jones Golf Trail. Get creative in your in-suite kitchen, or join us for complimentary evening socials, Monday – Thursday. WiFi’s on us.",1388 West I-65 Service Road S.,Mobile,AL,US,36609,https://homewoodsuites3.hilton.com/en/hotels/alabama/homewood-suites-by-hilton-mobile-i-65-airport-blvd-al-MOBHWHW/index.html,30.6703,-88.1275,4.5,Homewood Suites
58,Hampton Inn & Suites Mobile I-65@ Airport Blvd,"We’re conveniently located on I-65@ Airport Blvd, near attractions, shops, restaurants and bars. Only minutes from the bayous, bays and beaches, kick back and enjoy southern hospitality including free WiFi, a comfy bed, hot breakfast and fitness center.",1028 West I-65 Service Road South,Mobile,AL,US,36609,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-and-suites-mobile-i-65-airport-blvd-MOBAPHX/index.html,30.669945000000002,-88.12764399999998,4.5,Hampton Inn
59,Hilton Garden Inn Mobile West I-65/Airport Blvd.,"We're just off the I-65/Airport Boulevard intersection, moments from Bel Air Mall and several dining options. The University of South Alabama and Spring Hill College are within 15 minutes, and our hotel is less than 10 miles from Mobile Regional Airport and the Central Business District downtown. Our restaurant serves breakfast and dinner daily.",828 W. I-65 Service Road South,Mobile,AL,US,36609,https://hiltongardeninn3.hilton.com/en/hotels/alabama/hilton-garden-inn-mobile-west-i-65-airport-blvd-MOBWSGI/index.html,30.674273,-88.129288,4,Hilton Garden Inn
60,Home2 Suites by Hilton Mobile West I-10 Tillmans Corner,"We're close to Coca-Cola, Walmart, and Amazon facilities as well as shops, dining, and popular attractions like Mobile International Speedway and Bellingrath Gardens. Relax in a spacious suite with kitchen and free WiFi. Start the day with a free hot breakfast before visiting the USS Alabama battleship or take a day trip to Dauphin Island for a beach retreat.",5460 Inn Road,Mobile,AL,US,36619,https://home2suites3.hilton.com/en/hotels/alabama/home2-suites-by-hilton-mobile-west-i-10-tillmans-corner-MOBITHT/index.html,30.58521969,-88.17077567,3.5,Home2
61,Hampton Inn Mobile-I-10/Bellingrath Gardens,"We’re just off I-10 in Tillmans Corner, surrounded by restaurants and minutes from Mobile attractions. Tour the historic Bellingrath Gardens and Home, 10 miles from our doorstep. Downtown is just 15 minutes away. Relax on the patio by our outdoor pool, and enjoy free WiFi and hot breakfast.",5478 Inn Road,Mobile,AL,US,36619,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-mobile-i-10-bellingrath-gardens-MOBTCHX/index.html,30.583144,-88.172461,4.5,Hampton Inn
62,Hampton Inn & Suites Saraland Mobile,"Just off I-65, we're 10 miles from central Mobile, home of the Mobile Convention Center and USS Alabama tours. Wildlife fans will be 20 minutes from Five Rivers Delta Safaris, offering cruises or leisurely fishing. If you prefer things tamer, the Mobile Botanical Gardens and Azalea City Golf Course are 16 minutes away. WiFi and breakfast are on us.",80 Shell Street,Saraland,AL,US,36571,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-and-suites-saraland-mobile-MOBSMHX/index.html,30.808870000000002,-88.104079,4.5,Hampton Inn
63,Home2 Suites by Hilton Foley,"We're across the road from shopping at Tanger Outlets, and two miles from US-98. It’s less than 10 minutes to OWA Entertainment Destination, Graham Creek Nature Reserve, and Foley Sports Complex. Beaches at Gulf Shores are around 20 minutes away. Every room is a suite and we offer free WiFi and free hot breakfast every morning.",2750 South McKenzie Street,Foley,AL,US,36535,https://home2suites3.hilton.com/en/hotels/alabama/home2-suites-by-hilton-foley-MSYFOHT/index.html,30.37438309,-87.68387996,4.5,Home2
64,Hilton Garden Inn Huntsville/Space Center,"Off I-565, we're within a mile of the US Space & Rocket Center and Space Camp, Huntsville Botanical Garden, and the University of Alabama – Huntsville. Interstate access puts us five miles from downtown Huntsville and 10 miles from Huntsville International Airport. Enjoy access to our fitness center and outdoor pool. ",4801 Governors House Drive,Huntsville,AL,US,35805,https://hiltongardeninn3.hilton.com/en/hotels/alabama/hilton-garden-inn-huntsville-space-center-HSVSCGI/index.html,34.715282,-86.638924,4.5,Hilton Garden Inn
65,DoubleTree by Hilton Dothan,"We're on the southwest side of The Circle, lined with retailers and dining in each direction. The fairgrounds, home to the National Peanut Festival, are 15 minutes away. Enjoy casual meals in our restaurant, open all day, and cool off with a cocktail in our resort-style outdoor pool. We'll welcome you with a warm chocolate chip cookie on arrival.",2740 Ross Clark Circle,Dothan,AL,US,36301,https://doubletree3.hilton.com/en/hotels/alabama/doubletree-by-hilton-dothan-DHNALDT/index.html,31.211421,-85.42631300000002,nager,Doubletree
66,Hampton Inn & Suites Dothan,"We’re off Highway 231 in Dothan, which hosts the National Peanut Festival every fall. Enjoy the historical Landmark Park, visit the Opera House, or walk the mural trail. Take the kids to the Adventureland Theme Park, just 10 minutes away. Our hotel has an outdoor pool and a fitness center, plus free WiFi and hot breakfast.",4684 Montgomery Highway,Dothan,AL,US,36303,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-and-suites-dothan-DHNHSHX/index.html,31.268425,-85.44407700000002,4.5,Hampton Inn
67,Hilton Garden Inn Dothan,"Off Highway 231, we’re across from Dothan Pavilion mall and restaurants. Adventureland and Dothan Regional Airport are 10 minutes away. Folklore Brewing & Meadery is a 20-minute drive, and Fort Rucker Army Base and Farley Nuclear Plant are a half-hour from our hotel. We’ve got an outdoor pool, restaurant, and fitness center.",171 Hospitality Lane,Dothan,AL,US,36303,https://hiltongardeninn3.hilton.com/en/hotels/alabama/hilton-garden-inn-dothan-DHNDOGI/index.html,31.2697,-85.4447,4.5,Hilton Garden Inn
68,Home2 Suites by Hilton Dothan,"Start each day with a free breakfast before perusing Dothan Pavilion Shopping Center – within walking distance of our spacious, pet-friendly suites. We’re also steps from a movie theater and an eclectic mix of restaurants. Or stock your in-suite kitchen at our 24-hour store, cook up a storm, and make the most of the free WiFi.",5005 Montgomery Highway,Dothan,AL,US,36303,https://home2suites3.hilton.com/en/hotels/alabama/home2-suites-by-hilton-dothan-DHNMHHT/index.html,31.272692,-85.45145199999997,3,Home2
69,Hampton Inn Ozark,"We're right off Highway 231, just a 5-minute drive from downtown Ozark. Here to fish? Ed Lisenby Lake is a popular bass spot in Alabama and it's six minutes from our door. Discover more than 150 military aircraft at the U.S. Army Aviation Museum, 11 miles away. Cool off in our outdoor pool, and enjoy free breakfast and WiFi.",235 North US Highway 231,Ozark,AL,US,36360,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-ozark-DHNOZHX/index.html,31.459858,-85.669713,4.5,Hampton Inn
70,Hampton Inn Enterprise,"Enterprise, Alabama, has an unusual claim to fame: its Boll Weevil Monument, just a few minutes from our hotel. Head downtown, just two miles away, to check out the local dining and shopping scene. Rather stay in? The hotel has a fitness center, outdoor pool, and business center. The WiFi and breakfast are free.",8 West Pointe Court,Enterprise,AL,US,36330,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-enterprise-ETSALHX/index.html,31.33697,-85.85649099999998,4.5,Hampton Inn
71,Hampton Inn Troy,"Settled in the heart of the city, we’re close to all manner of local attractions. Take in the great outdoors at the Pioneer Museum of Alabama with its 15 acres of woodland; check out the historic district’s antebellum homes or dabble in a little culture at the Crosby Theater or Johnson Center for the Arts. Don’t worry about WiFi or breakfast – they’re on us.",103 Troy Plaza Loop,Troy,AL,US,36081,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-troy-TOIALHX/index.html,31.7834,-85.9518,4.5,Hampton Inn
72,Hampton Inn Eufaula,"We're in a quiet neighborhood off Highway 431. Discover the 19th Century Shorter Mansion, just nine minutes away, or visit Old Creek Town Park Recreation where you'll find a beach and nature trails. Enjoy free hot breakfast every morning. Our 24-hour convenience store will keep you stocked with snacks and travel essentials.",29 Veterans  Boulevard,Eufaula,AL,US,36027,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-eufaula-EUFHXHX/index.html,31.84198643,-85.16977033,4.5,Hampton Inn
73,"Hampton Inn Foley, AL","We're on Highway 59, two minutes from Lambert's Cafe and the premium shops at the Tanger Outlets Foley. Family fun at The Park at OWA and ballgames at the Foley Sports Complex are within 15 minutes of our hotel. Spend a day on Gulf Shores' white sand beaches, eight miles south. Enjoy free hot breakfast, free WiFi, and our outdoor saltwater pool.",3152 Abbey Lane,Foley,AL,US,36535,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-foley-al-MOBMKHX/index.html,30.3673,-87.6842,4.5,Hampton Inn
74,Hampton Inn & Suites Florence-Downtown,"Located off US 72 in the Shoals area of Florence, we’re a short walk from shops, restaurants, and the historic district. Visit the Civil War hospital at Pope’s Tavern Museum, and the University of North Alabama, both under a mile away. We’re less than 15 minutes from Helen Keller Birth Place and the Alabama Music Hall of Fame. Enjoy daily free hot breakfast, WiFi, and our indoor pool.",505 South Court Street,Florence,AL,US,35630,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-and-suites-florence-downtown-FLCHSHX/index.html,34.79647,-87.673496,4.5,Hampton Inn
75,Hampton Inn Florence-Midtown,"We're right off US-13 in Florence's commercial district, three miles from the University of North Alabama. On the banks of the Tennessee River, you'll find scenery and recreation mixed with a dash of history. Shop and dine 10 minutes away at Florence Mall and Cox Creek Shopping Center. Enjoy free hot breakfast every morning.",2281 Florence Blvd.,Florence,AL,US,35630,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-florence-midtown-FLCALHX/index.html,34.8278,-87.64070000000002,4.5,Hampton Inn
76,Hampton Inn Gulf Shores,"We're right off Highway 59/Gulf Shores Parkway. The pristine white sands of Gulf Shores Beach are a mile from our door, and so is Beach Boulevard dining. Alabama Gulf Coast Zoo, and The Track, for go-karting fun, are five minutes' drive away. Wake up to free hot breakfast and refresh in our outdoor pool. At night, unwind by the fire pit. WiFi and parking are on us.",1701 Gulf Shores Parkway,Gulf Shores,AL,US,36542,https://hamptoninn3.hilton.com/en/hotels/alabama/hampton-inn-gulf-shores-GUFGSHX/index.html,30.269918,-87.68885,4.5,Hampton Inn
77,Hilton Garden Inn Orange Beach Beachfront,"Our hotel is just steps from the beach, with views of the Gulf of Mexico. We're close to coastal attractions and restaurants, and we have an outdoor pool with whirlpools and a seasonal tiki bar. Our Garden Grille & Bar is open for breakfast, and lunch and dinner can be delivered from Bubba’s Seafood.  ",23092 Perdido Beach Boulevard,Orange Beach,AL,US,36561,https://hiltongardeninn3.hilton.com/en/hotels/alabama/hilton-garden-inn-orange-beach-beachfront-ORBHHGI/index.html,30.258354,-87.63076199999998,4,Hilton Garden Inn
78,"The Lodge at Gulf State Park, a Hilton Hotel","Resting on the Gulf Coast, our eco-friendly resort is part of the 6,150-acre Gulf State Park — boasting 28 miles of trails and a freshwater fishing lake. We're adjacent to Gulf State Pier, with central Gulf Shores two miles away. Explore the area with our rental bikes, and enjoy a coast-facing infinity pool and 24-hour fitness center.",21196 East Beach Blvd,Gulf Shores,AL,US,36542,https://www3.hilton.com/en/hotels/alabama/the-lodge-at-gulf-state-park-a-hilton-hotel-PNSLGHH/index.html,30.25082063,-87.66527488,4.5,Hilton
